,0
182,0.8860439543252884
183,0.9290916450030626
184,0.8434701496737703
185,0.7640438494779045
186,0.7177747527870082
187,0.7714133787597783
188,0.6795818325084176
189,0.5487009328944193
190,0.5451737254006829
191,0.6501152210589346
192,0.4349452971672223
193,0.2882085772570262
194,0.32504861642771515
195,0.3330429742635783
196,0.27611912151805973
197,0.236379792398121
198,0.21841992993380532
199,0.005491703055901645
200,0.04939824619193001
201,0.15754000296597986
202,0.0492113273499402
203,0.24894438999643848
204,0.22167379233954673
205,0.40073244662791635
206,0.3980222342875873
207,0.45777943532866056
208,0.47124390476356703
209,0.6484157985133076
210,0.6242895926072585
211,0.6631347219515981
212,0.6917836015486876
213,0.7937496782302768
214,0.8164934671704951
215,0.8207358984658065
216,0.8088947822712329
217,0.9081018783564857
218,0.8858786916918351
219,0.9078313704182897
220,0.9970883950251593
221,1.0679512133692113
222,0.9457794743036501
223,0.9360659323833652
224,0.9838811605957015
225,0.9945625741516114
226,0.935628081414749
227,0.919118220586461
228,0.9554228968374183
229,1.047265968801489
230,0.9613630529424514
231,0.9814254206190641
232,0.8849619490179701
233,0.8490588021957969
234,0.843790275375182
235,0.8770936774899939
236,0.7276732375474291
237,0.7477784547217072
238,0.6664285355331153
239,0.6448776343767579
240,0.5951396266840734
241,0.4878109780922954
242,0.48993494569690504
243,0.3704989778145317
244,0.3334727733795253
245,0.2465239407764796
246,0.30076896418744453
247,0.1470724366784023
248,0.06254001813476846
249,0.0649567302238511
250,0.08468738844777929
251,0.04978811844941129
252,-0.14521379138501414
253,-0.14222036492820445
254,-0.20025894646475823
255,-0.3654668281344773
256,-0.33925139996816456
257,-0.39925212847271074
258,-0.5427549519332994
259,-0.5555431871271775
260,-0.5765735371160929
261,-0.6458653699525394
262,-0.7529132112903663
263,-0.7821994928876849
264,-0.8442965767935574
265,-0.8327844894486457
266,-0.8122996699324438
267,-0.8565977663133612
268,-0.8831285565134742
269,-0.8528489282650613
270,-0.9260042735275382
271,-0.9648248069626346
272,-0.9081162107941406
273,-1.0649846627936455
274,-0.975106708883768
275,-1.0605586463744303
276,-1.0296892707609504
277,-0.9156875554088952
278,-1.043821249168609
279,-0.9315713000961983
280,-0.9256186130544156
281,-0.9448713783897809
282,-0.8701357070893204
283,-0.8133274675933546
284,-0.8730089096628378
285,-0.8727158225291584
286,-0.8264809191955229
287,-0.7720464652223371
288,-0.7668280748426055
289,-0.5731610815734989
290,-0.5107957855620471
291,-0.44528631804766544
292,-0.49786986507018455
293,-0.4041566512774329
294,-0.40224307516822305
295,-0.2780028676605204
296,-0.2910169241335787
297,-0.24382520403113428
298,-0.15712326093456333
299,-0.11416325838349442
300,0.0353651485612359
301,-0.09717969764447948
302,-0.09581770997381009
303,-0.1693788563426359
304,-0.21370316120855537
305,-0.2844517608881913
306,-0.4104945493161173
307,-0.295789009462914
308,-0.5258479023529691
309,-0.5317826051701561
310,-0.6400882491846708
311,-0.6154294828303268
312,-0.7721525939829985
313,-0.7137090705664596
314,-0.7809767783807567
315,-0.8297279191112535
316,-0.8404449989625332
317,-0.772412302721497
318,-0.8066882968747479
319,-0.8850903789025228
320,-0.922591427244762
321,-0.9668456423176536
322,-1.0028686714697128
323,-1.028402123286353
324,-1.0167159406173374
325,-1.05719301932136
326,-0.9497077709792187
327,-0.9292590755185958
328,-0.9821444806177618
329,-1.0469637318406912
330,-1.0278141384539896
331,-0.9995945151020212
332,-0.8943712245752204
333,-0.8374028220842791
334,-0.8372637630740006
335,-0.7573433914974809
336,-0.7984060715056528
337,-0.6838332137491614
338,-0.6184317335967737
339,-0.5673899283528647
340,-0.61940135267096
341,-0.5072282535530179
342,-0.46991911582960877
343,-0.46481692808650726
344,-0.3711279230466189
345,-0.40135568514076403
346,-0.18952534036073004
347,-0.20399513585004822
348,-0.13806601674489244
349,-0.12870171437112624
350,-0.04904066459976697
351,-0.10612440445715857
352,-0.09065472517877055
353,-0.28366292210528593
354,-0.22819817954954963
355,-0.33566358892897113
356,-0.3994685781213074
357,-0.3873139938334261
358,-0.4404608724147122
359,-0.6158563847882792
360,-0.5414052171889038
361,-0.5952011058494954
362,-0.5869997183722862
363,-0.6180304804867653
364,-0.7344204082617706
365,-0.9109196494537259
366,-0.9139393439188179
367,-0.8838076054427493
368,-0.950508987357302
369,-0.9852683214914832
370,-0.9134350501102082
371,-0.8513940157232269
372,-0.9951253697482246
373,-0.9355953868766952
374,-0.9966794999010681
375,-0.9899445697874957
376,-1.0623061268766654
377,-0.9250451549363093
378,-1.014302206332721
379,-0.9646167723061672
380,-0.9159313054880001
381,-0.9152060013062165
382,-0.8652449550650134
383,-0.8656424418930678
384,-0.7431921490691092
385,-0.8074045846144917
386,-0.8245490192623075
387,-0.736433323616055
388,-0.7018322192422581
389,-0.6562559714215634
390,-0.5237096377861793
391,-0.462615677728534
392,-0.5215846620958322
393,-0.46060711069401145
394,-0.4447424641959415
395,-0.2788997936143272
396,-0.22810332522652726
397,-0.1948250751710946
398,-0.14965193159752785
399,-0.1637728803561998
400,-0.004332782108147766
401,-0.0272521520793376
402,-0.12617191438367445
403,-0.2593619717017809
404,-0.22759470395479114
405,-0.2788451980662724
406,-0.36401721975348583
407,-0.4650218418907733
408,-0.5040779430129225
409,-0.6329487470829857
410,-0.7129316547515065
411,-0.7159781951318068
412,-0.6115140951596327
413,-0.7121515216347553
414,-0.8729207392067526
415,-0.7381531698504012
416,-0.8092497747750165
417,-0.9169323221532067
418,-0.8657374875278123
419,-0.9096131111060618
420,-1.0754958064256548
421,-0.9857975601544231
422,-0.9847513028947845
423,-1.0442139232695087
424,-0.9675821501840195
425,-0.993747852718901
426,-1.0086090134114323
427,-0.9341718319910111
428,-1.0092166531295712
429,-0.9599586497998397
430,-0.9182340426265422
431,-0.9800356580697269
432,-0.9092150667931371
433,-0.9277869139868092
434,-0.8440232784687687
435,-0.791251694991136
436,-0.7482324809140786
437,-0.8325359590482961
438,-0.6355008858750204
439,-0.700607831577955
440,-0.5131388499318056
441,-0.5261514958811021
442,-0.5854260688806221
443,-0.38894755683333015
444,-0.3382726085076688
445,-0.2643813367612038
446,-0.21625798749128228
447,-0.24496711780860453
448,-0.06291906457475666
449,-0.016547089455129414
450,0.04656841991269954
451,-0.05015847214964966
452,-0.0865046683709349
453,-0.32156229487678567
454,-0.256857845393902
455,-0.30219014076405015
456,-0.3932765053652271
457,-0.5021365342921892
458,-0.5349305280366066
459,-0.5609455156123434
460,-0.516747827449348
461,-0.6860710827251681
462,-0.6494598917655984
463,-0.683233250157054
464,-0.6966712498546574
465,-0.816218038246195
466,-0.835604166739156
467,-0.8601448530762044
468,-0.9574612165595143
469,-0.9024283927371579
470,-0.9102153994676709
471,-1.0199720908230914
472,-0.9577384023945363
473,-1.0011320057905075
474,-1.0412626644841583
475,-0.9070406629628633
476,-1.0704044659303082
477,-1.136240058231027
478,-1.0438663840985771
479,-0.9164966111083708
480,-0.9631750069887253
481,-1.0650509543238924
482,-0.8326887777132791
483,-0.8327080957399771
484,-0.8802938152329653
485,-0.8040984158343728
486,-0.8134397328727245
487,-0.6838329556847025
488,-0.7114360196707575
489,-0.6133849872651227
490,-0.5950231885742777
491,-0.5049053648290224
492,-0.5317540273459525
493,-0.4196307747526504
494,-0.38071631859824
495,-0.24770988247224388
496,-0.2619478724578272
497,-0.19012995737410582
498,-0.12889082073367641
499,-0.04737469883836914
500,-0.04775876402723688
501,0.06810157640854139
502,0.1996265147870016
503,0.20899290842507892
504,0.2422874852960799
505,0.32315725641398646
506,0.37604093918539244
507,0.4434948032536402
508,0.4613083568488544
509,0.5476066683260271
510,0.6862536319479696
511,0.7578259811766894
512,0.695395175106783
513,0.8090689506627881
514,0.8394989778974458
515,0.8549423613091591
516,0.8788599664456471
517,0.9587936236623489
518,0.8842641813538802
519,0.8979052258664608
520,0.9998796819082967
521,0.9916458271689444
522,1.061107133059557
523,1.0137038027001817
524,0.9673762751288209
525,1.0355389949671792
526,0.9926141923903444
527,0.957528781789873
528,1.0254515804505238
529,1.0345403580509576
530,0.9115016746454507
531,0.9144377487440348
532,0.9421506882453008
533,0.8775151456468494
534,0.7832301586962088
535,0.853173267204004
536,0.7314172463935176
537,0.7713045897712608
538,0.694566515944953
539,0.6397680273266256
540,0.6057261175681394
541,0.6031501239572098
542,0.4600295809690551
543,0.4494001409521546
544,0.42861289618216963
545,0.3136907398094676
546,0.274463078167974
547,0.2122312964383953
548,0.14208902060085957
549,-0.014293135252853417
550,-0.026676458130524945
551,-0.009411035550621685
552,0.09787180762593742
553,0.27803701577425144
554,0.24273839533113725
555,0.2917979085795029
556,0.3505940079023694
557,0.4226541590074478
558,0.43038511201873325
559,0.5365867761809701
560,0.5867545130969309
561,0.641911361666001
562,0.597636303861391
563,0.6753594133440419
564,0.8302976243268243
565,0.7743302467919972
566,0.8587612456531148
567,0.8044609353471802
568,0.8852914877922625
569,0.857788146649094
570,0.9766133606430215
571,0.8537636123057921
572,1.0150578066032383
573,1.0290221830241035
574,0.9894879482719595
575,0.9995663460546089
576,0.9601204962382979
577,1.0766852674722363
578,0.9844141728113655
579,1.0361003255550487
580,1.0117695227996908
581,0.9532264935511747
582,0.8867414766438633
583,0.8505296719901501
584,0.8443809338554439
585,0.8029046621114525
586,0.717775171437082
587,0.7029378736910598
588,0.7297655512126847
589,0.5983684095402702
590,0.6100921205528222
591,0.6149293179300817
592,0.4482224690527977
593,0.4476378578392636
594,0.3681635794347466
595,0.3448613959183379
596,0.310490311205201
597,0.2337012586529163
598,0.0547074185939873
599,0.10045684499836399
600,-0.021957928674109426
601,-0.020529018376766572
602,0.09696135766350047
603,0.28831614724085475
604,0.21639733713019035
605,0.3720843195855826
606,0.4305006309982343
607,0.4947814405128177
608,0.48548830304258594
609,0.5485989948893512
610,0.6511657703689302
611,0.6198178082622853
612,0.7385706443934773
613,0.7315225707106975
614,0.8408805126989606
615,0.8826724961087026
616,0.8560398356077984
617,0.9322490714576989
618,0.8860462206146885
619,0.8651486836485072
620,0.9871368583148593
621,1.0152804448374826
622,1.0036877375052442
623,0.8646348288660413
624,0.9967464486082052
625,1.0726034047176876
626,1.0176169957071204
627,1.0258469044049427
628,0.9646603459695772
629,0.9632296129819644
630,1.016308371083752
631,0.9615324803518625
632,0.9528890317984297
633,0.9072011746870451
634,0.8176138131137487
635,0.7731278428751385
636,0.6854088858425391
637,0.7041955905860016
638,0.6808084908050233
639,0.7324487455246587
640,0.5979921237593123
641,0.5760623324657053
642,0.38260228476137464
643,0.3467839960731995
644,0.28944809952176787
645,0.389601734800986
646,0.3248329866588149
647,0.2766930631130781
648,0.13203753328799675
649,0.05589321767295426
650,0.05231436252484278
651,-0.018538123614729382
652,0.14297579747210204
653,0.2014443352524377
654,0.30600324463579265
655,0.295857736499001
656,0.3713275196974423
657,0.33824269072209173
658,0.4477687894182737
659,0.6083743253110874
660,0.6081104378919591
661,0.49456014880084687
662,0.6770995443786852
663,0.6444058606277283
664,0.8156569730354173
665,0.769433893503947
666,0.9264753615197363
667,1.015067391194524
668,0.9647789902956109
669,0.8492514042743291
670,0.9497888390944443
671,0.9308152640245266
672,0.9984048437692155
673,1.0258204941407756
674,0.9194502376651541
675,0.9975595753371449
676,1.0504342483160276
677,1.0318547813519505
678,0.9591026948467738
679,0.8817448414369267
680,1.0091654170442055
681,0.9152410557090477
682,0.9135721281453956
683,0.781919203957953
684,0.9172066887953831
685,0.8284557962426358
686,0.7787083842278161
687,0.6646971043358415
688,0.6866484218447562
689,0.6237493147052425
690,0.538605171504684
691,0.5353619691965728
692,0.418447063187977
693,0.3962556961303594
694,0.3518076259893722
695,0.3540368626464405
696,0.24115260936741673
697,0.23530155016993382
698,0.22512893085779415
699,0.015203805463391243
700,-0.010260998835493322
701,-0.0013698862823359609
702,0.08897084076928599
703,0.10428097887723661
704,0.22185768491702001
705,0.31368403746268925
706,0.33619735970357667
707,0.4642385204075309
708,0.49849317814328425
709,0.4624462910439569
710,0.5447664724469641
711,0.7383201578458902
712,0.6637325902529182
713,0.633439259393675
714,0.6678258807072592
715,0.7976481135471938
716,0.9337988698639751
717,0.8196619751813838
718,0.918197787205647
719,0.9621160884063262
720,0.9345656945481128
721,0.8921101202768966
722,1.004955615620845
723,0.9382481709571779
724,0.9857661933650078
725,1.0376555036722632
726,1.0224751518137791
727,1.0033364085276137
728,0.948535794590651
729,0.9073195870149819
730,0.936314498347729
731,0.9297268593883076
732,0.8731293158093331
733,0.8893738379126862
734,0.8931645684451532
735,0.7400690536841948
736,0.7888398615289716
737,0.7002155607709292
738,0.7131971489438662
739,0.6593407683002496
740,0.5847848987807479
741,0.3934626361975033
742,0.45099996274225584
743,0.41052034364595524
744,0.3554503166301543
745,0.3393139696682426
746,0.21237533505947315
747,0.19752073302357295
748,0.222957758602837
749,0.12093430075124863
750,-0.0825289147616279
751,0.019456916099434493
752,-0.14214813918840316
753,-0.17572026065246574
754,-0.20807052483050378
755,-0.36529432402642964
756,-0.2921145029183718
757,-0.414181963341275
758,-0.5194415042618149
759,-0.5862739190132894
760,-0.6892306785911233
761,-0.5858714746420448
762,-0.8115546514627734
763,-0.8140506779600584
764,-0.7624379546677729
765,-0.9371849708673763
766,-0.7945404056216114
767,-0.8477259655788837
768,-0.9642815051587844
769,-0.9562423482951419
770,-0.9049972199693239
771,-0.9098637470933869
772,-0.9979898800464586
773,-0.9465935228738764
774,-1.0412221145365852
775,-0.9664312754162224
776,-1.0734994963325044
777,-0.9969601155513512
778,-0.9511955574828248
779,-1.0193664469117503
780,-1.0289990345478146
781,-0.9333500518589647
782,-0.9831394792022894
783,-0.9537697839082996
784,-0.8220138544987753
785,-0.7745731541925982
786,-0.7226839044677789
787,-0.74664403304796
788,-0.7114181138835876
789,-0.6446114692424206
790,-0.6982633617428714
791,-0.544938126734633
792,-0.48649172505943716
793,-0.4552739035853094
794,-0.26247482963087815
795,-0.3888162885714366
796,-0.2431901950043023
797,-0.14530299111125772
798,-0.15823922033049775
799,-0.07201560488608157
800,0.04349078517695948
801,-0.052202244084511615
802,-0.06192407730132839
803,-0.13600505378369984
804,-0.20886893739278495
805,-0.2871657778898187
806,-0.39063023465253766
807,-0.3524307757709426
808,-0.4986393914264504
809,-0.5464769553075943
810,-0.6041950466210072
811,-0.6514249811592923
812,-0.6575035283611097
813,-0.6725272236076805
814,-0.8232297160976962
815,-0.7777595306377914
816,-0.7862259594443383
817,-0.8543457191209143
818,-0.8611925713795765
819,-0.9056461519614558
820,-0.981845819584949
821,-0.9938246498170598
822,-0.8869717109020132
823,-1.0693933427549718
824,-1.0152177206902946
825,-0.9598988023445822
826,-0.9621160806081538
827,-1.052628353759106
828,-1.0505017165659734
829,-1.0086216540580273
830,-0.8891544200909283
831,-0.9015703297143027
832,-0.8613276791689757
833,-0.9322198174696618
834,-0.8992635017005854
835,-0.7460369000431698
836,-0.8057882091150598
837,-0.7567004971132917
838,-0.7159121364693093
839,-0.6108743269196552
840,-0.6195440806602878
841,-0.5264984023761533
842,-0.525163874010726
843,-0.42088916575134766
844,-0.34570531983977965
845,-0.34189338022512417
846,-0.3408796999833261
847,-0.2211672295299707
848,-0.1530340344972298
849,0.001010970640001413
850,0.003138687683611832
851,-0.06866475280771106
852,-0.023112690523479265
853,-0.15963466184931452
854,-0.18924812267533916
855,-0.29143171399579026
856,-0.42123933183432355
857,-0.4157181748850086
858,-0.5282579132106426
859,-0.5512373945702453
860,-0.5841984877116932
861,-0.6743050335680636
862,-0.6879473058261837
863,-0.7583869277186357
864,-0.782192063283936
865,-0.8069920729957112
866,-0.8942602408066812
867,-0.8932911878684251
868,-0.8209979868839923
869,-0.9489076999483665
870,-0.9912347310868956
871,-0.8893579021294287
872,-1.0667906876238524
873,-0.9630147717676572
874,-0.9752645774804267
875,-1.0470405072801896
876,-1.0013819775984738
877,-1.0283578789176073
878,-0.9941132774628804
879,-0.9583001691818984
880,-0.8834548939979316
881,-0.9242526808187276
882,-0.9497112820223004
883,-0.8264653366542218
884,-0.7733050466173041
885,-0.8811643393986834
886,-0.6888363352475673
887,-0.6191322483340369
888,-0.7283672861059689
889,-0.5471027767233285
890,-0.5975715525449173
891,-0.6365101622754754
892,-0.4519253505552009
893,-0.37430779649161994
894,-0.331794520480914
895,-0.3491726879325671
896,-0.1899815445681509
897,-0.14249522014046867
898,-0.10811086109953251
899,-0.10389383791879678
900,-0.02538354313416258
901,-0.13329125511990847
902,-0.07082733710960021
903,-0.10259766727330415
904,-0.24545309263754966
905,-0.3632100703966232
906,-0.4247976603675032
907,-0.5373572573160423
908,-0.5440912778275191
909,-0.6084952259186485
910,-0.6406480392517371
911,-0.5930309566988465
912,-0.6767753580159007
913,-0.7902162523430583
914,-0.7399310914377354
915,-0.8478642604159445
916,-0.9377983428938945
917,-0.8112918733226179
918,-0.9518235312147986
919,-0.9528638798538657
920,-0.8740121225326127
921,-0.9063232111958898
922,-1.0013495142390354
923,-1.0228105259505105
924,-0.9253482039852982
925,-1.0011882623262316
926,-1.0406062990686273
927,-0.9775466509945628
928,-0.9472396512824207
929,-0.991842954869022
930,-0.971090958200967
931,-0.8300722176472555
932,-0.8758643664340938
933,-0.855610975412412
934,-0.9148082015881349
935,-0.7942493413710466
936,-0.7559515496088547
937,-0.7928197008817149
938,-0.6531928584234611
939,-0.5600385559910911
940,-0.5571261431374397
941,-0.6136425027292932
942,-0.5210633642237879
943,-0.32729755600201965
944,-0.41872223303736517
945,-0.3002150308781599
946,-0.20889438069521543
947,-0.1563836727717995
948,-0.19678442889126002
949,0.029105069115358623
950,-0.10704732402343908
951,-0.0397152337700883
952,-0.10578128745428711
953,-0.15943283110383866
954,-0.23672300170434846
955,-0.366113815077606
956,-0.36991695625177995
957,-0.4804434087385614
958,-0.42676941924191536
959,-0.5565430680409862
960,-0.6358660604442058
961,-0.5140192344069507
962,-0.7037196718871152
963,-0.7571862431071538
964,-0.7229662456829838
965,-0.743295507162001
966,-0.8594628275756034
967,-0.9271821956957798
968,-0.983949767836762
969,-0.8717514014712966
970,-0.826344392144843
971,-1.0059007148588583
972,-0.9189003267484321
973,-1.0108359821499373
974,-1.0183571174755128
975,-0.9599942007590855
976,-1.0192419804589352
977,-0.9040116263118467
978,-1.1096289268555013
979,-0.935222262269357
980,-0.9620552423577893
981,-0.9456618323354484
982,-0.816579569994145
983,-0.8165651960017515
984,-0.8250990764733546
985,-0.8142552306026916
986,-0.753722478989535
987,-0.6486332746227147
988,-0.7015205847141838
989,-0.6624598996575977
990,-0.5443878169190428
991,-0.5674467668105991
992,-0.5065619738265015
993,-0.555761662319928
994,-0.4536377424811855
995,-0.31131010203699816
996,-0.25363524816836236
997,-0.27521027222730926
998,-0.21199882277694906
999,0.03475870034917866
